STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
COY,D,15,STORAGE,19981224 0000,19981225 0000,73042, ,AF
COY,D,15,STORAGE,19981225 0000,19981226 0000,73025, ,AF
COY,D,15,STORAGE,19981226 0000,19981227 0000,73007, ,AF
COY,D,15,STORAGE,19981227 0000,19981228 0000,73007, ,AF
COY,D,15,STORAGE,19981228 0000,19981229 0000,72990, ,AF
COY,D,15,STORAGE,19981229 0000,19981230 0000,72973, ,AF
COY,D,15,STORAGE,19981230 0000,19981231 0000,72938, ,AF
COY,D,15,STORAGE,19981231 0000,19981231 0000,---, ,AF
COY,D,15,STORAGE,19990101 0000,19990102 0000,72903, ,AF
COY,D,15,STORAGE,19990102 0000,19990103 0000,72850, ,AF
COY,D,15,STORAGE,19990103 0000,19990104 0000,72833, ,AF
COY,D,15,STORAGE,19990104 0000,19990105 0000,72676, ,AF
COY,D,15,STORAGE,19990105 0000,19990106 0000,72362, ,AF
COY,D,15,STORAGE,19990106 0000,19990107 0000,72206, ,AF
COY,D,15,STORAGE,19990107 0000,19990108 0000,72119, ,AF
COY,D,15,STORAGE,19990108 0000,19990109 0000,72084, ,AF
COY,D,15,STORAGE,19990109 0000,19990110 0000,72032, ,AF
COY,D,15,STORAGE,19990110 0000,19990111 0000,71997, ,AF
COY,D,15,STORAGE,19990111 0000,19990112 0000,71945, ,AF
COY,D,15,STORAGE,19990112 0000,19990113 0000,71893, ,AF
COY,D,15,STORAGE,19990113 0000,19990114 0000,71823, ,AF
COY,D,15,STORAGE,19990114 0000,19990115 0000,71771, ,AF
COY,D,15,STORAGE,19990115 0000,19990116 0000,71823, ,AF
COY,D,15,STORAGE,19990116 0000,19990117 0000,71962, ,AF
COY,D,15,STORAGE,19990117 0000,19990118 0000,72467, ,AF
COY,D,15,STORAGE,19990118 0000,19990119 0000,73304, ,AF
COY,D,15,STORAGE,19990119 0000,19990120 0000,73829, ,AF
COY,D,15,STORAGE,19990120 0000,19990121 0000,73934, ,AF
COY,D,15,STORAGE,19990121 0000,19990122 0000,73147, ,AF
COY,D,15,STORAGE,19990122 0000,19990123 0000,73426, ,AF
COY,D,15,STORAGE,19990123 0000,19990124 0000,74863, ,AF
COY,D,15,STORAGE,19990124 0000,19990125 0000,74968, ,AF
COY,D,15,STORAGE,19990125 0000,19990126 0000,74231, ,AF
COY,D,15,STORAGE,19990126 0000,19990127 0000,72955, ,AF
COY,D,15,STORAGE,19990127 0000,19990128 0000,72432, ,AF
COY,D,15,STORAGE,19990128 0000,19990129 0000,72345, ,AF
COY,D,15,STORAGE,19990129 0000,19990130 0000,72345, ,AF
COY,D,15,STORAGE,19990130 0000,19990131 0000,72746, ,AF
COY,D,15,STORAGE,19990131 0000,19990201 0000,73147, ,AF
COY,D,15,STORAGE,19990201 0000,19990202 0000,73182, ,AF
COY,D,15,STORAGE,19990202 0000,19990203 0000,72746, ,AF
COY,D,15,STORAGE,19990203 0000,19990204 0000,72432, ,AF
COY,D,15,STORAGE,19990204 0000,19990205 0000,72380, ,AF
COY,D,15,STORAGE,19990205 0000,19990206 0000,72310, ,AF
COY,D,15,STORAGE,19990206 0000,19990207 0000,73934, ,AF
COY,D,15,STORAGE,19990207 0000,19990208 0000,78518, ,AF
COY,D,15,STORAGE,19990208 0000,19990209 0000,79780, ,AF
COY,D,15,STORAGE,19990209 0000,19990210 0000,85174, ,AF
COY,D,15,STORAGE,19990210 0000,19990211 0000,82621, ,AF
COY,D,15,STORAGE,19990211 0000,19990212 0000,76889, ,AF
COY,D,15,STORAGE,19990212 0000,19990213 0000,75214, ,AF
COY,D,15,STORAGE,19990213 0000,19990214 0000,74775, ,AF
COY,D,15,STORAGE,19990214 0000,19990215 0000,73724, ,AF
COY,D,15,STORAGE,19990215 0000,19990216 0000,72537, ,AF
COY,D,15,STORAGE,19990216 0000,19990217 0000,77401, ,AF
COY,D,15,STORAGE,19990217 0000,19990218 0000,81100, ,AF
COY,D,15,STORAGE,19990218 0000,19990218 0000,---, ,AF
COY,D,15,STORAGE,19990219 0000,19990220 0000,82603, ,AF
COY,D,15,STORAGE,19990220 0000,19990221 0000,80315, ,AF
COY,D,15,STORAGE,19990221 0000,19990222 0000,80136, ,AF
COY,D,15,STORAGE,19990222 0000,19990223 0000,78340, ,AF
COY,D,15,STORAGE,19990223 0000,19990224 0000,75830, ,AF
COY,D,15,STORAGE,19990224 0000,19990225 0000,73496, ,AF
COY,D,15,STORAGE,19990225 0000,19990226 0000,72798, ,AF
COY,D,15,STORAGE,19990226 0000,19990226 0000,---, ,AF
COY,D,15,STORAGE,19990227 0000,19990228 0000,72049, ,AF
COY,D,15,STORAGE,19990228 0000,19990301 0000,73514, ,AF
COY,D,15,STORAGE,19990301 0000,19990302 0000,73986, ,AF
COY,D,15,STORAGE,19990302 0000,19990302 0000,---, ,AF
COY,D,15,STORAGE,19990303 0000,19990304 0000,74389, ,AF
COY,D,15,STORAGE,19990304 0000,19990305 0000,74740, ,AF
COY,D,15,STORAGE,19990305 0000,19990306 0000,74986, ,AF
COY,D,15,STORAGE,19990306 0000,19990307 0000,75109, ,AF
COY,D,15,STORAGE,19990307 0000,19990308 0000,75162, ,AF
COY,D,15,STORAGE,19990308 0000,19990309 0000,76341, ,AF
COY,D,15,STORAGE,19990309 0000,19990310 0000,78589, ,AF
COY,D,15,STORAGE,19990310 0000,19990311 0000,79762, ,AF
COY,D,15,STORAGE,19990311 0000,19990312 0000,80600, ,AF
COY,D,15,STORAGE,19990312 0000,19990313 0000,81314, ,AF
COY,D,15,STORAGE,19990313 0000,19990314 0000,81958, ,AF
COY,D,15,STORAGE,19990314 0000,19990315 0000,83483, ,AF
COY,D,15,STORAGE,19990315 0000,19990315 0000,84220, ,AF
COY,D,15,STORAGE,19990316 0000,19990317 0000,84436, ,AF
COY,D,15,STORAGE,19990317 0000,19990318 0000,84562, ,AF
COY,D,15,STORAGE,19990318 0000,19990319 0000,84598, ,AF
COY,D,15,STORAGE,19990319 0000,19990319 0000,---, ,AF
COY,D,15,STORAGE,19990320 0000,19990321 0000,85841, ,AF
COY,D,15,STORAGE,19990321 0000,19990321 0000,---, ,AF
COY,D,15,STORAGE,19990322 0000,19990323 0000,87179, ,AF
COY,D,15,STORAGE,19990323 0000,19990324 0000,87649, ,AF
COY,D,15,STORAGE,19990324 0000,19990325 0000,91247, ,AF
COY,D,15,STORAGE,19990325 0000,19990326 0000,92396, ,AF
COY,D,15,STORAGE,19990326 0000,19990327 0000,91629, ,AF
COY,D,15,STORAGE,19990327 0000,19990328 0000,91958, ,AF
COY,D,15,STORAGE,19990328 0000,19990329 0000,92158, ,AF
COY,D,15,STORAGE,19990329 0000,19990330 0000,92250, ,AF
COY,D,15,STORAGE,19990330 0000,19990331 0000,92469, ,AF
COY,D,15,STORAGE,19990331 0000,19990401 0000,92706, ,AF
COY,D,15,STORAGE,19990401 0000,19990402 0000,92779, ,AF
COY,D,15,STORAGE,19990402 0000,19990403 0000,92761, ,AF
COY,D,15,STORAGE,19990403 0000,19990404 0000,92670, ,AF
COY,D,15,STORAGE,19990404 0000,19990405 0000,92560, ,AF
COY,D,15,STORAGE,19990405 0000,19990406 0000,92670, ,AF
COY,D,15,STORAGE,19990406 0000,19990407 0000,92633, ,AF
COY,D,15,STORAGE,19990407 0000,19990408 0000,92231, ,AF
COY,D,15,STORAGE,19990408 0000,19990409 0000,92323, ,AF
COY,D,15,STORAGE,19990409 0000,19990409 0000,---, ,AF
COY,D,15,STORAGE,19990410 0000,19990411 0000,92542, ,AF
COY,D,15,STORAGE,19990411 0000,19990411 0000,---, ,AF
COY,D,15,STORAGE,19990412 0000,19990413 0000,92962, ,AF
COY,D,15,STORAGE,19990413 0000,19990414 0000,92377, ,AF
COY,D,15,STORAGE,19990414 0000,19990415 0000,92067, ,AF
COY,D,15,STORAGE,19990415 0000,19990416 0000,92031, ,AF
COY,D,15,STORAGE,19990416 0000,19990417 0000,91994, ,AF
COY,D,15,STORAGE,19990417 0000,19990418 0000,91939, ,AF
COY,D,15,STORAGE,19990418 0000,19990419 0000,91812, ,AF
COY,D,15,STORAGE,19990419 0000,19990420 0000,91830, ,AF
COY,D,15,STORAGE,19990420 0000,19990421 0000,91958, ,AF
COY,D,15,STORAGE,19990421 0000,19990422 0000,92067, ,AF
COY,D,15,STORAGE,19990422 0000,19990423 0000,92231, ,AF
COY,D,15,STORAGE,19990423 0000,19990424 0000,92304, ,AF
COY,D,15,STORAGE,19990424 0000,19990425 0000,92377, ,AF
COY,D,15,STORAGE,19990425 0000,19990426 0000,92432, ,AF
COY,D,15,STORAGE,19990426 0000,19990427 0000,92706, ,AF
COY,D,15,STORAGE,19990427 0000,19990428 0000,92688, ,AF
COY,D,15,STORAGE,19990428 0000,19990429 0000,92633, ,AF
COY,D,15,STORAGE,19990429 0000,19990429 0000,---, ,AF
COY,D,15,STORAGE,19990430 0000,19990501 0000,92633, ,AF
COY,D,15,STORAGE,19990501 0000,19990502 0000,92651, ,AF
COY,D,15,STORAGE,19990502 0000,19990502 0000,---, ,AF
COY,D,15,STORAGE,19990503 0000,19990504 0000,92706, ,AF
COY,D,15,STORAGE,19990504 0000,19990505 0000,92615, ,AF
COY,D,15,STORAGE,19990505 0000,19990506 0000,92615, ,AF
COY,D,15,STORAGE,19990506 0000,19990507 0000,92889, ,AF
COY,D,15,STORAGE,19990507 0000,19990508 0000,92688, ,AF
COY,D,15,STORAGE,19990508 0000,19990509 0000,91684, ,AF
COY,D,15,STORAGE,19990509 0000,19990510 0000,91174, ,AF
COY,D,15,STORAGE,19990510 0000,19990511 0000,91192, ,AF
COY,D,15,STORAGE,19990511 0000,19990512 0000,91228, ,AF
COY,D,15,STORAGE,19990512 0000,19990513 0000,91247, ,AF
COY,D,15,STORAGE,19990513 0000,19990514 0000,91265, ,AF
COY,D,15,STORAGE,19990514 0000,19990515 0000,91319, ,AF
COY,D,15,STORAGE,19990515 0000,19990516 0000,91356, ,AF
COY,D,15,STORAGE,19990516 0000,19990517 0000,91411, ,AF
COY,D,15,STORAGE,19990517 0000,19990518 0000,91502, ,AF
COY,D,15,STORAGE,19990518 0000,19990518 0000,---, ,AF
COY,D,15,STORAGE,19990519 0000,19990520 0000,91720, ,AF
COY,D,15,STORAGE,19990520 0000,19990521 0000,91793, ,AF
COY,D,15,STORAGE,19990521 0000,19990522 0000,91885, ,AF
COY,D,15,STORAGE,19990522 0000,19990523 0000,91958, ,AF
COY,D,15,STORAGE,19990523 0000,19990523 0000,---, ,AF
COY,D,15,STORAGE,19990524 0000,19990525 0000,92085, ,AF
COY,D,15,STORAGE,19990525 0000,19990526 0000,92195, ,AF
COY,D,15,STORAGE,19990526 0000,19990527 0000,92268, ,AF
COY,D,15,STORAGE,19990527 0000,19990527 0000,---, ,AF
COY,D,15,STORAGE,19990528 0000,19990529 0000,92268, ,AF
COY,D,15,STORAGE,19990529 0000,19990530 0000,92195, ,AF
COY,D,15,STORAGE,19990530 0000,19990531 0000,92140, ,AF
COY,D,15,STORAGE,19990531 0000,19990601 0000,92049, ,AF
COY,D,15,STORAGE,19990601 0000,19990602 0000,91939, ,AF
COY,D,15,STORAGE,19990602 0000,19990603 0000,91720, ,AF
COY,D,15,STORAGE,19990603 0000,19990604 0000,91684, ,AF
COY,D,15,STORAGE,19990604 0000,19990605 0000,91593, ,AF
COY,D,15,STORAGE,19990605 0000,19990606 0000,91520, ,AF
COY,D,15,STORAGE,19990606 0000,19990607 0000,91319, ,AF
COY,D,15,STORAGE,19990607 0000,19990607 0000,91155, ,AF
COY,D,15,STORAGE,19990608 0000,19990609 0000,91010, ,AF
COY,D,15,STORAGE,19990609 0000,19990610 0000,90846, ,AF
COY,D,15,STORAGE,19990610 0000,19990611 0000,90828, ,AF
COY,D,15,STORAGE,19990611 0000,19990612 0000,90664, ,AF
COY,D,15,STORAGE,19990612 0000,19990613 0000,90500, ,AF
COY,D,15,STORAGE,19990613 0000,19990614 0000,90354, ,AF
COY,D,15,STORAGE,19990614 0000,19990615 0000,90191, ,AF
COY,D,15,STORAGE,19990615 0000,19990616 0000,90027, ,AF
COY,D,15,STORAGE,19990616 0000,19990617 0000,89900, ,AF
COY,D,15,STORAGE,19990617 0000,19990618 0000,89754, ,AF
COY,D,15,STORAGE,19990618 0000,19990619 0000,89591, ,AF
COY,D,15,STORAGE,19990619 0000,19990620 0000,89373, ,AF
COY,D,15,STORAGE,19990620 0000,19990621 0000,89155, ,AF
COY,D,15,STORAGE,19990621 0000,19990622 0000,88991, ,AF
COY,D,15,STORAGE,19990622 0000,19990623 0000,88810, ,AF
COY,D,15,STORAGE,19990623 0000,19990624 0000,88592, ,AF
COY,D,15,STORAGE,19990624 0000,19990625 0000,88302, ,AF
COY,D,15,STORAGE,19990625 0000,19990626 0000,88030, ,AF
COY,D,15,STORAGE,19990626 0000,19990627 0000,87758, ,AF
COY,D,15,STORAGE,19990627 0000,19990628 0000,87468, ,AF
COY,D,15,STORAGE,19990628 0000,19990629 0000,87215, ,AF
COY,D,15,STORAGE,19990629 0000,19990630 0000,86907, ,AF
COY,D,15,STORAGE,19990630 0000,19990701 0000,86564, ,AF
COY,D,15,STORAGE,19990701 0000,19990702 0000,86239, ,AF
COY,D,15,STORAGE,19990702 0000,19990703 0000,85877, ,AF
COY,D,15,STORAGE,19990703 0000,19990704 0000,85499, ,AF
COY,D,15,STORAGE,19990704 0000,19990705 0000,85156, ,AF
COY,D,15,STORAGE,19990705 0000,19990706 0000,84850, ,AF
COY,D,15,STORAGE,19990706 0000,19990707 0000,84508, ,AF
COY,D,15,STORAGE,19990707 0000,19990708 0000,84220, ,AF
COY,D,15,STORAGE,19990708 0000,19990709 0000,83914, ,AF
COY,D,15,STORAGE,19990709 0000,19990710 0000,83644, ,AF
COY,D,15,STORAGE,19990710 0000,19990711 0000,83357, ,AF
COY,D,15,STORAGE,19990711 0000,19990712 0000,83070, ,AF
COY,D,15,STORAGE,19990712 0000,19990713 0000,82747, ,AF
COY,D,15,STORAGE,19990713 0000,19990714 0000,82388, ,AF
COY,D,15,STORAGE,19990714 0000,19990715 0000,82012, ,AF
COY,D,15,STORAGE,19990715 0000,19990716 0000,81511, ,AF
COY,D,15,STORAGE,19990716 0000,19990717 0000,81029, ,AF
COY,D,15,STORAGE,19990717 0000,19990718 0000,80547, ,AF
COY,D,15,STORAGE,19990718 0000,19990719 0000,80083, ,AF
COY,D,15,STORAGE,19990719 0000,19990720 0000,79620, ,AF
COY,D,15,STORAGE,19990720 0000,19990721 0000,79140, ,AF
COY,D,15,STORAGE,19990721 0000,19990722 0000,78713, ,AF
COY,D,15,STORAGE,19990722 0000,19990723 0000,78252, ,AF
COY,D,15,STORAGE,19990723 0000,19990724 0000,77755, ,AF
COY,D,15,STORAGE,19990724 0000,19990725 0000,77313, ,AF
COY,D,15,STORAGE,19990725 0000,19990726 0000,76959, ,AF
COY,D,15,STORAGE,19990726 0000,19990727 0000,76553, ,AF
COY,D,15,STORAGE,19990727 0000,19990728 0000,76147, ,AF
COY,D,15,STORAGE,19990728 0000,19990728 0000,---, ,AF
COY,D,15,STORAGE,19990729 0000,19990730 0000,75302, ,AF
COY,D,15,STORAGE,19990730 0000,19990731 0000,74845, ,AF
COY,D,15,STORAGE,19990731 0000,19990801 0000,74442, ,AF
COY,D,15,STORAGE,19990801 0000,19990802 0000,73986, ,AF
COY,D,15,STORAGE,19990802 0000,19990803 0000,73601, ,AF
COY,D,15,STORAGE,19990803 0000,19990804 0000,73095, ,AF
COY,D,15,STORAGE,19990804 0000,19990805 0000,72676, ,AF
COY,D,15,STORAGE,19990805 0000,19990806 0000,72223, ,AF
COY,D,15,STORAGE,19990806 0000,19990806 0000,---, ,AF
COY,D,15,STORAGE,19990807 0000,19990807 0000,---, ,AF
COY,D,15,STORAGE,19990808 0000,19990808 0000,---, ,AF
COY,D,15,STORAGE,19990809 0000,19990810 0000,70575, ,AF
COY,D,15,STORAGE,19990810 0000,19990811 0000,70178, ,AF
COY,D,15,STORAGE,19990811 0000,19990812 0000,69781, ,AF
COY,D,15,STORAGE,19990812 0000,19990813 0000,69402, ,AF
COY,D,15,STORAGE,19990813 0000,19990814 0000,69006, ,AF
COY,D,15,STORAGE,19990814 0000,19990815 0000,68612, ,AF
COY,D,15,STORAGE,19990815 0000,19990816 0000,68234, ,AF
COY,D,15,STORAGE,19990816 0000,19990817 0000,67824, ,AF
COY,D,15,STORAGE,19990817 0000,19990818 0000,67397, ,AF
COY,D,15,STORAGE,19990818 0000,19990819 0000,66971, ,AF
COY,D,15,STORAGE,19990819 0000,19990820 0000,66562, ,AF
COY,D,15,STORAGE,19990820 0000,19990821 0000,66155, ,AF
COY,D,15,STORAGE,19990821 0000,19990822 0000,65748, ,AF
COY,D,15,STORAGE,19990822 0000,19990823 0000,65342, ,AF
COY,D,15,STORAGE,19990823 0000,19990824 0000,64904, ,AF
COY,D,15,STORAGE,19990824 0000,19990825 0000,64499, ,AF
COY,D,15,STORAGE,19990825 0000,19990826 0000,64096, ,AF
COY,D,15,STORAGE,19990826 0000,19990827 0000,63677, ,AF
COY,D,15,STORAGE,19990827 0000,19990828 0000,63292, ,AF
COY,D,15,STORAGE,19990828 0000,19990829 0000,62825, ,AF
COY,D,15,STORAGE,19990829 0000,19990830 0000,62375, ,AF
COY,D,15,STORAGE,19990830 0000,19990831 0000,61894, ,AF
COY,D,15,STORAGE,19990831 0000,19990901 0000,61446, ,AF
COY,D,15,STORAGE,19990901 0000,19990902 0000,61050, ,AF
COY,D,15,STORAGE,19990902 0000,19990903 0000,60654, ,AF
COY,D,15,STORAGE,19990903 0000,19990904 0000,60260, ,AF
COY,D,15,STORAGE,19990904 0000,19990905 0000,59883, ,AF
COY,D,15,STORAGE,19990905 0000,19990906 0000,59523, ,AF
COY,D,15,STORAGE,19990906 0000,19990907 0000,59131, ,AF
COY,D,15,STORAGE,19990907 0000,19990908 0000,58708, ,AF
COY,D,15,STORAGE,19990908 0000,19990909 0000,58254, ,AF
COY,D,15,STORAGE,19990909 0000,19990910 0000,57817, ,AF
COY,D,15,STORAGE,19990910 0000,19990911 0000,57365, ,AF
COY,D,15,STORAGE,19990911 0000,19990912 0000,56947, ,AF
COY,D,15,STORAGE,19990912 0000,19990913 0000,56530, ,AF
COY,D,15,STORAGE,19990913 0000,19990914 0000,56147, ,AF
COY,D,15,STORAGE,19990914 0000,19990915 0000,55892, ,AF
COY,D,15,STORAGE,19990915 0000,19990916 0000,55605, ,AF
COY,D,15,STORAGE,19990916 0000,19990916 0000,---, ,AF
COY,D,15,STORAGE,19990917 0000,19990918 0000,55224, ,AF
COY,D,15,STORAGE,19990918 0000,19990919 0000,55003, ,AF
COY,D,15,STORAGE,19990919 0000,19990920 0000,54797, ,AF
COY,D,15,STORAGE,19990920 0000,19990921 0000,54592, ,AF
COY,D,15,STORAGE,19990921 0000,19990922 0000,54403, ,AF
COY,D,15,STORAGE,19990922 0000,19990923 0000,54198, ,AF
COY,D,15,STORAGE,19990923 0000,19990924 0000,54073, ,AF
COY,D,15,STORAGE,19990924 0000,19990925 0000,53947, ,AF
COY,D,15,STORAGE,19990925 0000,19990926 0000,53790, ,AF
COY,D,15,STORAGE,19990926 0000,19990927 0000,53665, ,AF
COY,D,15,STORAGE,19990927 0000,19990928 0000,53493, ,AF
COY,D,15,STORAGE,19990928 0000,19990929 0000,53321, ,AF
COY,D,15,STORAGE,19990929 0000,19990930 0000,53150, ,AF
COY,D,15,STORAGE,19990930 0000,19991001 0000,52979, ,AF
COY,D,15,STORAGE,19991001 0000,19991002 0000,52823, ,AF
COY,D,15,STORAGE,19991002 0000,19991003 0000,52606, ,AF
COY,D,15,STORAGE,19991003 0000,19991004 0000,52451, ,AF
COY,D,15,STORAGE,19991004 0000,19991005 0000,52234, ,AF
COY,D,15,STORAGE,19991005 0000,19991006 0000,52064, ,AF
COY,D,15,STORAGE,19991006 0000,19991007 0000,51941, ,AF
COY,D,15,STORAGE,19991007 0000,19991008 0000,51818, ,AF
COY,D,15,STORAGE,19991008 0000,19991009 0000,51679, ,AF
COY,D,15,STORAGE,19991009 0000,19991010 0000,51572, ,AF
COY,D,15,STORAGE,19991010 0000,19991011 0000,51403, ,AF
COY,D,15,STORAGE,19991011 0000,19991012 0000,51249, ,AF
COY,D,15,STORAGE,19991012 0000,19991013 0000,51081, ,AF
COY,D,15,STORAGE,19991013 0000,19991014 0000,50989, ,AF
COY,D,15,STORAGE,19991014 0000,19991014 0000,---, ,AF
COY,D,15,STORAGE,19991015 0000,19991016 0000,50715, ,AF
COY,D,15,STORAGE,19991016 0000,19991017 0000,50608, ,AF
COY,D,15,STORAGE,19991017 0000,19991018 0000,50502, ,AF
COY,D,15,STORAGE,19991018 0000,19991019 0000,50456, ,AF
COY,D,15,STORAGE,19991019 0000,19991020 0000,50380, ,AF
COY,D,15,STORAGE,19991020 0000,19991021 0000,50319, ,AF
COY,D,15,STORAGE,19991021 0000,19991022 0000,50334, ,AF
COY,D,15,STORAGE,19991022 0000,19991023 0000,50319, ,AF
COY,D,15,STORAGE,19991023 0000,19991024 0000,50350, ,AF
COY,D,15,STORAGE,19991024 0000,19991025 0000,50395, ,AF
COY,D,15,STORAGE,19991025 0000,19991026 0000,50183, ,AF
COY,D,15,STORAGE,19991026 0000,19991027 0000,49759, ,AF
COY,D,15,STORAGE,19991027 0000,19991028 0000,49427, ,AF
COY,D,15,STORAGE,19991028 0000,19991029 0000,49007, ,AF
COY,D,15,STORAGE,19991029 0000,19991030 0000,48767, ,AF
COY,D,15,STORAGE,19991030 0000,19991031 0000,48588, ,AF
COY,D,15,STORAGE,19991031 0000,19991031 0000,---, ,AF
COY,D,15,STORAGE,19991101 0000,19991102 0000,48483, ,AF
COY,D,15,STORAGE,19991102 0000,19991103 0000,48424, ,AF
COY,D,15,STORAGE,19991103 0000,19991104 0000,48349, ,AF
COY,D,15,STORAGE,19991104 0000,19991105 0000,48290, ,AF
COY,D,15,STORAGE,19991105 0000,19991106 0000,48260, ,AF
COY,D,15,STORAGE,19991106 0000,19991106 0000,---, ,AF
COY,D,15,STORAGE,19991107 0000,19991108 0000,48215, ,AF
COY,D,15,STORAGE,19991108 0000,19991109 0000,48200, ,AF
COY,D,15,STORAGE,19991109 0000,19991110 0000,48156, ,AF
COY,D,15,STORAGE,19991110 0000,19991111 0000,48156, ,AF
COY,D,15,STORAGE,19991111 0000,19991112 0000,48141, ,AF
COY,D,15,STORAGE,19991112 0000,19991113 0000,48022, ,AF
COY,D,15,STORAGE,19991113 0000,19991114 0000,47933, ,AF
COY,D,15,STORAGE,19991114 0000,19991114 0000,---, ,AF
COY,D,15,STORAGE,19991115 0000,19991116 0000,47785, ,AF
COY,D,15,STORAGE,19991116 0000,19991117 0000,47978, ,AF
COY,D,15,STORAGE,19991117 0000,19991118 0000,48067, ,AF
COY,D,15,STORAGE,19991118 0000,19991119 0000,48126, ,AF
COY,D,15,STORAGE,19991119 0000,19991120 0000,48394, ,AF
COY,D,15,STORAGE,19991120 0000,19991121 0000,48707, ,AF
COY,D,15,STORAGE,19991121 0000,19991122 0000,48872, ,AF
COY,D,15,STORAGE,19991122 0000,19991123 0000,49051, ,AF
COY,D,15,STORAGE,19991123 0000,19991124 0000,49202, ,AF
COY,D,15,STORAGE,19991124 0000,19991125 0000,49352, ,AF
COY,D,15,STORAGE,19991125 0000,19991126 0000,49502, ,AF
COY,D,15,STORAGE,19991126 0000,19991127 0000,49623, ,AF
COY,D,15,STORAGE,19991127 0000,19991128 0000,49744, ,AF
COY,D,15,STORAGE,19991128 0000,19991129 0000,49865, ,AF
COY,D,15,STORAGE,19991129 0000,19991130 0000,50213, ,AF
COY,D,15,STORAGE,19991130 0000,19991201 0000,50578, ,AF
COY,D,15,STORAGE,19991201 0000,19991202 0000,51020, ,AF
COY,D,15,STORAGE,19991202 0000,19991203 0000,51341, ,AF
COY,D,15,STORAGE,19991203 0000,19991204 0000,51587, ,AF
COY,D,15,STORAGE,19991204 0000,19991204 0000,---, ,AF
COY,D,15,STORAGE,19991205 0000,19991205 0000,---, ,AF
COY,D,15,STORAGE,19991206 0000,19991207 0000,52126, ,AF
COY,D,15,STORAGE,19991207 0000,19991208 0000,52265, ,AF
COY,D,15,STORAGE,19991208 0000,19991209 0000,52466, ,AF
COY,D,15,STORAGE,19991209 0000,19991210 0000,52839, ,AF
COY,D,15,STORAGE,19991210 0000,19991211 0000,53134, ,AF
COY,D,15,STORAGE,19991211 0000,19991212 0000,53321, ,AF
COY,D,15,STORAGE,19991212 0000,19991213 0000,53509, ,AF
COY,D,15,STORAGE,19991213 0000,19991214 0000,53493, ,AF
COY,D,15,STORAGE,19991214 0000,19991215 0000,53431, ,AF
COY,D,15,STORAGE,19991215 0000,19991216 0000,53321, ,AF
COY,D,15,STORAGE,19991216 0000,19991217 0000,53181, ,AF
COY,D,15,STORAGE,19991217 0000,19991218 0000,53025, ,AF
COY,D,15,STORAGE,19991218 0000,19991219 0000,52885, ,AF
COY,D,15,STORAGE,19991219 0000,19991220 0000,52699, ,AF
COY,D,15,STORAGE,19991220 0000,19991221 0000,52559, ,AF
COY,D,15,STORAGE,19991221 0000,19991222 0000,52343, ,AF
COY,D,15,STORAGE,19991222 0000,19991222 0000,---, ,AF
COY,D,15,STORAGE,19991223 0000,19991224 0000,52003, ,AF
COY,D,15,STORAGE,19991224 0000,19991225 0000,51833, ,AF
COY,D,15,STORAGE,19991225 0000,19991226 0000,51695, ,AF
COY,D,15,STORAGE,19991226 0000,19991227 0000,51510, ,AF
COY,D,15,STORAGE,19991227 0000,19991228 0000,51341, ,AF
COY,D,15,STORAGE,19991228 0000,19991229 0000,51188, ,AF
COY,D,15,STORAGE,19991229 0000,19991230 0000,51051, ,AF
COY,D,15,STORAGE,19991230 0000,19991231 0000,50882, ,AF
COY,D,15,STORAGE,19991231 0000,19991231 0000,---, ,AF
COY,D,15,STORAGE,20000101 0000,20000102 0000,50532, ,AF
COY,D,15,STORAGE,20000102 0000,20000103 0000,50380, ,AF
COY,D,15,STORAGE,20000103 0000,20000104 0000,50061, ,AF
COY,D,15,STORAGE,20000104 0000,20000105 0000,49819, ,AF
COY,D,15,STORAGE,20000105 0000,20000106 0000,49563, ,AF
COY,D,15,STORAGE,20000106 0000,20000107 0000,49307, ,AF
COY,D,15,STORAGE,20000107 0000,20000108 0000,49007, ,AF
COY,D,15,STORAGE,20000108 0000,20000109 0000,48707, ,AF
COY,D,15,STORAGE,20000109 0000,20000110 0000,48409, ,AF
COY,D,15,STORAGE,20000110 0000,20000111 0000,48215, ,AF
COY,D,15,STORAGE,20000111 0000,20000112 0000,48543, ,AF
COY,D,15,STORAGE,20000112 0000,20000113 0000,48752, ,AF
COY,D,15,STORAGE,20000113 0000,20000114 0000,48812, ,AF
COY,D,15,STORAGE,20000114 0000,20000115 0000,49307, ,AF
COY,D,15,STORAGE,20000115 0000,20000115 0000,---, ,AF
COY,D,15,STORAGE,20000116 0000,20000116 0000,---, ,AF
COY,D,15,STORAGE,20000117 0000,20000118 0000,52497, ,AF
COY,D,15,STORAGE,20000118 0000,20000119 0000,54183, ,AF
COY,D,15,STORAGE,20000119 0000,20000120 0000,56051, ,AF
COY,D,15,STORAGE,20000120 0000,20000121 0000,57381, ,AF
COY,D,15,STORAGE,20000121 0000,20000121 0000,---, ,AF
COY,D,15,STORAGE,20000122 0000,20000123 0000,59850, ,AF
COY,D,15,STORAGE,20000123 0000,20000124 0000,60770, ,AF
COY,D,15,STORAGE,20000124 0000,20000125 0000,61844, ,AF
COY,D,15,STORAGE,20000125 0000,20000126 0000,63092, ,AF
